"","...1","...2","duration..ms.","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","spec_rate","labels"
"36",161177,0.8516349,0.04049363,0.7492417,0.549,0.8320601,0.05025907,0.5722892,0,0.0862,0.6673367,0.6674179,0.005331362,1
"37",100702,0.5488422,0.08958862,0.8776542,0.541,0.7787253,0.05492228,0.1054217,3.84e-05,0.046,0.9648241,0.4340906,0.002698433,1
"38",71781,0.4011931,0.05565229,0.4004044,0.453,0.7406691,0.03274611,0.5863454,0,0.144,0.4070352,0.5009807,0.002558151,0
"39",70325,0.3913851,0.09562094,0.3599596,0.375,0.7709613,0.05585492,0.2821285,0.0138,0.111,0.08753769,0.3941642,0.002574443,0
"40",180650,0.9574039,0.06257191,0.6602629,0.494,0.7048424,0.1056995,0.3905622,1.46e-06,0.0677,0.9095477,0.5823248,0.007370597,1
"41",31619,0.1813799,0.04177773,0.5551062,0.583,0.7971064,0.03139896,0.5753012,0.000149,0.125,0.8703518,0.4996844,0.003232726,1
"42",168130,0.8920039,0.03232967,0.3751264,0.42,0.8383898,0.05316062,0.4327309,0,0.0597,0.5668342,0.3535218,0.006985508,0
"43",24383,0.1480737,0.1281391,0.2568251,0.31,0.7121231,0.03274611,0.9608434,0.838,0.0912,0.1226131,0.4160782,0.001131791,0
"44",153669,0.8155511,0.07014972,0.7896866,0.659,0.7835895,0.04901554,0.02459839,0.0878,0.0699,0.5738693,0.5166971,0.003058278,1
"45",110296,0.5896465,0.06885616,0.7785642,0.62,0.7749369,0.03761658,0.4718876,0.305,0.0611,0.9567839,0.498744,0.00238998,1
"46",1689,0.00776437741062691,0.0710317343354019,0.831142568250758,0.58,0.803326993233763,0.0313989637305699,0.00385542168674699,0.00221,0.0758,0.965829145728643,0.50831359956621,0.00193540373717525,1
"47",144564,0.7676623,0.06171937,0.6400404,0.934,0.8793926,0.03564767,0.2198795,0.00021,0.0592,0.9678392,0.5448045,0.0025191,1
"48",126062,0.6708703,0.03745356,0.2861476,0.582,0.8054785,0.03212435,0.6536145,1.23e-06,0.201,0.6562814,0.7133132,0.003671155,1
"49",47797,0.2800213,0.07842268,0.6541962,0.717,0.8255433,0.02911917,1.144578e-05,0.812,0.101,0.08683417,0.5509385,0.00162965,0
"50",94633,0.5098296,0.09064164,0.6319515,0.608,0.8373453,0.03647668,0.5381526,0,0.114,0.7175879,0.4445287,0.001771766,1
"51",103619,0.5602333,0.1043077,0.619818,0.393,0.7279941,0.04580311,0.2248996,0,0.45,0.6432161,0.4563266,0.001938412,1
"52",66223,0.3630332,0.1283658,0.4337715,0.447,0.8286926,0.02953368,0.1686747,0.00016,0.37,0.320603,0.5926315,0.001018984,0
"53",74518,0.4131958,0.06769942,0.3811931,0.147,0.7702597,0.04165803,0.9126506,0,0.105,0.2321608,0.319687,0.002690767,0
"54",20790,0.122834,0.1105177,0.4499494,0.0656,0.5343301,0.06217617,0.9819277,0.725,0.164,0.4060302,0.7627796,0.002485927,0
"55",54386,0.3101901,0.07794719,0.6157735,0.633,0.8750429,0.2217617,0.0497992,0,0.299,0.3768844,0.3533989,0.0124848,1
"56",167456,0.8891148,0.07511622,0.5449949,0.622,0.8433632,0.02673575,0.4718876,0.000305,0.146,0.1467337,0.6304271,0.001560529,0
"57",171107,0.9064605,0.06752173,0.3781598,0.758,0.8174675,0.3160622,0.1997992,0,0.144,0.5376884,0.355085,0.0204673,1
"58",119532,0.6401834,0.09615009,0.3185035,0.643,0.8361292,0.03647668,0.1044177,0.00191,0.0951,0.2371859,0.5962196,0.001672192,0
"59",63686,0.3506383,0.07869601,0.206269,0.0226,0.5993577,0.04227979,0.9216867,0.00629,0.0877,0.0398995,0.6125841,0.002358154,0
"60",147292,0.7814137,0.02967638,0.744186,0.832,0.8323407,0.1772021,0.2359438,0.027,0.115,0.6030151,0.3825654,0.0252438,1
"61",10644,0.06703342,0.09398342,0.4095046,0.566,0.7979171,0.0307772,0.07389558,0.437,0.0862,0.2150754,0.3391017,0.001442807,0
"62",42436,0.247575,0.05292726,0.8068756,0.689,0.798416,0.07937824,0.1134538,0.858,0.0964,0.2030151,0.5083221,0.006509493,1
"63",157277,0.8330263,0.04442796,0.8270981,0.414,0.8040442,0.07906736,0.6777108,0,0.108,0.6442211,0.3769778,0.007674457,1
"64",68733,0.3790009,0.05723281,0.7745197,0.535,0.8168283,0.07160622,0.6014056,0,0.1,0.3909548,0.5509343,0.005444326,1
"65",183131,0.9705436,0.05875688,0.8685541,0.744,0.8392473,0.134715,0.02419679,4.96e-05,0.0292,0.7336683,0.5424068,0.009985076,1
"66",1420,0.00664901272235335,0.0649866223395529,0.786653185035389,0.698,0.797028468086433,0.382383419689119,0.70281124497992,7.49e-06,0.0779,0.72964824120603,0.728144235127659,0.0257010932843204,1
"67",137879,0.7339531,0.1254972,0.1587462,0.326,0.766331,0.0388601,0.626506,0,0.09,0.03467337,0.3071986,0.001370966,0
"68",31225,0.1797572,0.06700259,0.60364,0.304,0.7537963,0.03492228,0.8634538,0.0131,0.168,0.401005,0.5796432,0.002278516,0
"69",178351,0.9451241,0.04463261,0.7118301,0.404,0.7658944,0.2072539,0.2299197,0.00849,0.0912,0.6512563,0.7366082,0.02002799,1
"70",76703,0.4219137,0.1054277,0.4368049,0.649,0.8479312,0.03813472,0.6455823,0,0.298,0.3889447,0.5315154,0.001597034,0
"71",67369,0.3728556,0.05377425,0.4287159,0.557,0.8314521,0.04414508,0.5552209,0,0.122,0.1497487,0.3471674,0.003565053,0
"72",46269,0.2699003,0.07739745,0.9180991,0.701,0.8110442,0.1554404,0.08293173,0.825,0.103,0.1929648,0.4915,0.008811719,1
"73",57912,0.3246827,0.03203325,0.8493428,0.583,0.8336347,0.1626943,0.3062249,0,0.125,0.7718593,0.5338496,0.02156559,1
"74",132880,0.7079867,0.03931686,0.5894843,0.349,0.8351782,0.1761658,0.1164659,0.65,0.105,0.5346734,0.3348273,0.01922124,0
"75",97236,0.5236205,0.04325898,0.8786653,0.792,0.8364098,0.146114,0.005682731,0,0.0683,0.7286432,0.4574492,0.01454956,1
"76",181615,0.9623726,0.05984049,0.6208291,0.2,0.7052477,0.03471503,0.8654618,0.573,0.119,0.09577889,0.4688489,0.002527891,0
"77",14451,0.08680416,0.04209417,0.8119312,0.494,0.7945964,0.03378238,0.7138554,0.000561,0.0623,0.7778894,0.4904325,0.003453078,1
"78",51786,0.2990041,0.08166574,0.851365,0.689,0.8402919,0.3554404,0.04427711,0,0.13,0.6824121,0.4220809,0.01911986,1
"79",187393,0.9908612,0.08103175,0.6076845,0.443,0.7747186,0.04673575,0.8172691,2.98e-05,0.391,0.560804,0.6391326,0.002533237,0
"80",4489,0.02210581,0.06419219,0.5844287,0.37,0.7268404,0.05243523,0.008524096,0.00937,0.131,0.0638191,0.4077074,0.003566708,0
"81",177045,0.9383275,0.06688914,0.6632963,0.336,0.7520657,0.03015544,0.7540161,0.00037,0.119,0.4160804,0.5713021,0.001970749,0
"82",176559,0.9358198,0.05573154,0.5733064,0.789,0.8421003,0.119171,0.01566265,0,0.382,0.440201,0.6945721,0.009296917,1
"83",2606,0.0117904841402337,0.041052261022041,0.783619817997978,0.629,0.828864082816251,0.202072538860104,0.00736947791164659,0,0.105,0.823115577889447,0.321936465036283,0.0211563573034812,1
"84",27390,0.1642896,0.05331071,0.635996,0.945,0.8770384,0.3015544,0.2730924,7.24e-05,0.505,0.6582915,0.4067542,0.02455741,1
"85",133043,0.7088322,0.09623296,0.8078868,0.635,0.803592,0.05233161,0.0005732932,0.903,0.0789,0.1718593,0.4448845,0.002397,1
"86",155767,0.8263485,0.0427479,0.463094,0.12,0.5823953,0.05305699,0.9879518,0.0993,0.111,0.3738693,0.5296769,0.005343769,0
"87",182893,0.9692843,0.04885418,0.7583418,0.57,0.846185,0.03222798,0.184739,0,0.129,0.6472362,0.5081357,0.00285513,1
"88",12948,0.08077759,0.04939919,0.7229525,0.303,0.786349,0.03979275,0.3092369,0.0647,0.163,0.5809045,0.3882631,0.003487827,0
"89",118916,0.6374705,0.04040687,0.4550051,0.469,0.787035,0.03108808,0.04327309,0.000185,0.249,0.2994975,0.3598761,0.003304518,0
"90",146390,0.7774524,0.05179415,0.7876643,0.691,0.8142559,0.2041451,0.3483936,0,0.373,0.6572864,0.6271314,0.01709464,1
"91",84862,0.4671075,0.1238717,0.6976744,0.219,0.697702,0.03585492,0.7690763,0.00157,0.102,0.5376884,0.3645826,0.001281299,0
"92",15580,0.09147789,0.04119435,0.7017189,0.306,0.765567,0.07036269,0.8965863,2.16e-05,0.36,0.5869347,0.4373356,0.007342443,0
"93",79489,0.4406122,0.05507169,0.7360971,0.62,0.7906208,0.2445596,0.1455823,7.99e-05,0.12,0.8874372,0.662398,0.0193,1
"94",108772,0.582573,0.0454568,0.4903943,0.333,0.7639924,0.07647668,0.4548193,0,0.181,0.3778894,0.4628716,0.007261614,0
"95",68495,0.3779467,0.07005378,0.2800809,0.357,0.734012,0.03336788,0.5562249,0.000408,0.117,0.2643216,0.496054,0.002084734,0
"96",16192,0.09405762,0.05747417,0.4155713,0.572,0.7843846,0.03181347,0.2821285,0.627,0.0701,0.5718593,0.7828001,0.002408986,0
"97",113953,0.6085718,0.03657126,0.5480283,0.929,0.8252627,0.08124352,0.5281124,0.00597,0.125,0.7969849,0.5964611,0.009497594,1
"98",131606,0.7009815,0.05578159,0.7118301,0.846,0.8881232,0.09554404,0.02720884,0.000269,0.063,0.6562814,0.5081187,0.00744723,1
"99",60870,0.3361889,0.07314586,0.6905966,0.401,0.8030464,0.02766839,0.1445783,0.00262,0.0991,0.2733668,0.44491,0.001657388,0
"100",101320,0.5511197,0.05499078,0.5631951,0.444,0.7705404,0.04051813,0.6606426,0.00168,0.135,0.2080402,0.411448,0.003202135,0
"101",53518,0.3066066,0.0549449,0.6602629,0.639,0.8317795,0.4341969,0.1415663,0,0.258,0.6261307,0.3252704,0.03434216,1
"102",166961,0.8863192,0.05018889,0.1708797,0.129,0.6134826,0.04321244,0.9809237,0.313,0.0865,0.07366834,0.3640827,0.003730101,0
"103",13240,0.08184618,0.03667498,0.5975733,0.528,0.7765894,0.1398964,0.7329317,0,0.17,0.6502513,0.3346028,0.01631026,1
"104",92511,0.5014068,0.08290396,0.7401416,0.892,0.7877989,0.05357513,0.3363454,0.0146,0.116,0.9105528,0.4757073,0.002839818,1
"105",152883,0.8117876,0.0476307,0.5176946,0.658,0.7975274,0.04777202,0.9508032,0.921,0.108,0.278392,0.7630169,0.004336819,1
"106",95001,0.5112184,0.07154421,0.5773509,0.863,0.8612765,0.0988601,0.1576305,0.000102,0.269,0.4130653,0.7332658,0.006051107,1
"107",21359,0.125662,0.06415883,0.7755308,0.655,0.8178884,0.04352332,0.2600402,0,0.254,0.7728643,0.5080255,0.002962005,1
"108",109652,0.5868905,0.06721753,0.7906977,0.473,0.8531539,0.03088083,0.3182731,0.000152,0.167,0.321608,0.3981123,0.002008562,0
"109",106102,0.5697643,0.06653544,0.7067745,0.742,0.8218016,0.1751295,0.03313253,0,0.0508,0.5427136,0.3388178,0.01150443,1
"110",71333,0.3984586,0.06827417,0.6137513,0.686,0.8635372,0.03170984,0.002459839,4.56e-06,0.0901,0.2693467,0.5593178,0.002031411,1
"111",29699,0.1738134,0.0483025,0.5561173,0.324,0.7684045,0.04694301,0.7449799,0.000486,0.106,0.4331658,0.3134937,0.004204492,0
"112",147895,0.7845763,0.09361888,0.6107179,0.995,0.8786598,0.1699482,0.003072289,0.626,0.109,0.2633166,0.5770422,0.007997429,1
"113",151756,0.805448,0.07154421,0.6723964,0.76,0.7815628,0.06103627,0.07399598,0.877,0.087,0.1386935,0.5337818,0.003735956,1
"114",43407,0.2522955,0.06603909,0.8291203,0.836,0.8393097,0.05129534,0.3634538,0.705,0.101,0.8532663,0.5083517,0.00339427,1
"115",90776,0.4944987,0.0692132,0.4448938,0.373,0.8270556,0.04673575,0.8253012,0,0.12,0.3085427,0.3033564,0.002954454,0
"116",18156,0.1051177,0.7903767,0.5146613,0.385,0.6822363,0.9253886,0.7610442,0,0.434,0.5035176,0.306309,0.005248427,0
"117",183318,0.9714431,0.04377479,0.7755308,0.689,0.8485392,0.08829016,0.1034137,0,0.0786,0.5577889,0.6564333,0.008692288,1
"118",108301,0.5804646,0.06234279,0.5348837,0.649,0.8289264,0.0361658,0.6736948,0.00059,0.11,0.8281407,0.3708141,0.0025309,0
"119",42456,0.2476793,0.04949262,0.7896866,0.916,0.8320289,0.03295337,0.2138554,0.809,0.107,0.3246231,0.4871282,0.002883102,1
"120",11526,0.07218928,0.07113073,0.4782609,0.548,0.7757008,0.02735751,0.0811245,0.909,0.103,0.08150754,0.4067034,0.001684006,0
"121",182434,0.9667585,0.05944647,0.6804853,0.168,0.6963768,0.03823834,0.8945783,0.79,0.11,0.7296482,0.5287873,0.002802347,0
"122",145783,0.7746532,0.04921066,0.6986855,0.566,0.8541517,0.2352332,0.2811245,0,0.106,0.2924623,0.6268857,0.02069425,1
"123",73237,0.4070973,0.06148663,0.2072801,0.494,0.8337751,0.0334715,0.7600402,0,0.16,0.2090452,0.3954816,0.002374007,0
"124",149633,0.7950284,0.0293466,0.6026289,0.881,0.8539179,0.1233161,0.1536145,0,0.16,0.3035176,0.6228867,0.01775294,1
"125",93152,0.5038678,0.05264336,0.7927199,0.873,0.7739547,0.05751295,0.1596386,0.16,0.0485,0.7959799,0.4081522,0.004740973,1
"126",121657,0.6495632,0.06812207,0.4357937,0.167,0.6447881,0.03253886,0.9156627,2.36e-05,0.0966,0.3879397,0.4344888,0.00208905,0
"127",180234,0.9551983,0.05270259,0.4863498,0.0832,0.7114527,0.03896373,0.9106426,5.03e-06,0.322,0.1507538,0.719909,0.003208416,0
"128",124927,0.6664124,0.09883758,0.4782609,0.245,0.6525677,0.4352332,0.7409639,1.23e-05,0.452,0.2984925,0.31784,0.01941982,0
"129",62065,0.3414635,0.04569815,0.3670374,0.412,0.7972935,0.03264249,0.685743,1.94e-05,0.719,0.1326633,0.599096,0.003083741,0
"130",128010,0.6782785,0.05572876,0.5834176,0.553,0.8710517,0.03523316,0.6064257,0,0.0761,0.6492462,0.6192901,0.002748786,1
"131",151696,0.8049803,0.1078938,0.7694641,0.565,0.8000062,0.03865285,0.00125502,0.891,0.0927,0.4351759,0.5215264,0.001582361,1
"132",73354,0.4075471,0.04402143,0.4721941,0.414,0.7769636,0.2497409,0.04437751,0,0.116,0.601005,0.3434353,0.02445518,1
"133",179733,0.952561,0.06102449,0.6986855,0.67,0.8657198,0.06673575,0.2590361,0.764,0.117,0.2211055,0.7204385,0.004768097,1
"134",92065,0.4996438,0.04597789,0.7310415,0.697,0.8786287,0.2227979,0.1616466,0,0.0814,0.8623116,0.6736028,0.02092469,1
"135",20400,0.1199881,0.06092216,0.06673407,0.1,0.6122198,0.04341969,0.87249,0.0764,0.146,0.03939698,0.2818151,0.003107281,0
"136",107011,0.5732183,0.0519165,0.5338726,0.866,0.8358018,0.3968912,0.1305221,0,0.153,0.9145729,0.6715736,0.03315916,1
"137",157859,0.8356888,0.05130115,0.3013145,0.63,0.7875807,0.04227979,0.3162651,0.0373,0.29,0.3889447,0.5172944,0.003573244,0
"138",75824,0.4182941,0.0675957,0.6329626,0.772,0.8672009,0.02673575,0.3082329,1.4e-06,0.221,0.6703518,0.5927501,0.001729488,1
"139",186052,0.9832695,0.07298652,0.7815976,0.819,0.842724,0.1222798,0.4297189,0,0.0679,0.5879397,0.3939142,0.007340376,1
"140",95953,0.5147192,0.05666583,0.7340748,0.537,0.8454367,0.02963731,0.4698795,0,0.192,0.4562814,0.5293295,0.002275196,1
"141",123900,0.6603103,0.04566562,0.5308392,0.561,0.7691996,0.04911917,0.6335341,0.0169,0.235,0.8562814,0.6578948,0.004643472,0
"142",129700,0.6882556,0.05358349,0.7502528,0.685,0.8375324,0.0346114,0.06084337,0.000889,0.408,0.4462312,0.4958337,0.002804751,1
"143",58713,0.3278093,0.02230157,0.5652174,0.436,0.6756104,0.3056995,0.1385542,0.000827,0.0828,0.3909548,0.6433815,0.05683916,0
"144",133493,0.7114372,0.1067571,0.7553084,0.556,0.7544043,0.0438342,0.002560241,0.751,0.074,0.361809,0.4999259,0.001813253,1
"145",182197,0.9655064,0.1139137,0.3670374,0.376,0.7647096,0.05336788,0.7088353,0.0144,0.0841,0.2432161,0.566638,0.002071167,0
"146",160771,0.8499511,0.03784118,0.7876643,0.187,0.7455022,0.04704663,0.560241,7.31e-05,0.205,0.3909548,0.4651295,0.005323979,0
"147",69420,0.3840309,0.07893626,0.5662285,0.313,0.7537495,0.06497409,0.5692771,0,0.0767,0.2552764,0.613173,0.003613152,0
"148",70340,0.391439,0.02539309,0.5803842,0.123,0.717798,0.2031088,0.8975904,0.00111,0.118,0.1175879,0.4889922,0.03348118,0
"149",177601,0.9412455,0.0545848,0.6177958,0.437,0.8029528,0.03481865,0.9246988,0.000119,0.107,0.480402,0.6435129,0.002771497,0
"150",55393,0.314612,0.06765131,0.8503539,0.539,0.7773222,0.3968912,0.1024096,0,0.156,0.7537688,0.5333455,0.02565365,1
"151",143454,0.7618768,0.08964812,0.4742164,0.223,0.6461133,0.03533679,0.751004,0.0355,0.289,0.4904523,0.5013789,0.001735033,0
"152",43152,0.2511118,0.0305217,0.7421638,0.62,0.7917745,0.07367876,0.2259036,0.817,0.132,0.05698492,0.4320022,0.01022215,1
"153",22831,0.1333436,0.06066996,0.3417594,0.434,0.8026566,0.03533679,0.8895582,0.000759,0.101,0.07809045,0.5320831,0.002539036,0
"154",72026,0.4021789,0.06548992,0.5449949,0.803,0.8501606,0.07668394,0.2891566,0,0.308,0.1949749,0.5248984,0.005115635,1
"155",49836,0.2902899,0.05816738,0.7795753,0.71,0.8320445,0.03637306,0.01104418,0.00025,0.08,0.7869347,0.5547977,0.002722444,1
"156",184403,0.9760916,0.03448467,0.6167846,0.213,0.7657853,0.08176166,0.7038153,0,0.11,0.5085427,0.5460838,0.01010684,0
"157",92327,0.500644,0.05918287,0.8250758,0.414,0.7849147,0.1367876,0.3935743,8.85e-05,0.0956,0.8361809,0.3728517,0.01006794,1
"158",114435,0.610619,0.05974678,0.5803842,0.918,0.8109039,0.05927461,0.04518072,0.204,0.0843,0.6924623,0.5815495,0.004322844,1
"159",87446,0.4788441,0.1243616,0.5904954,0.723,0.8051978,0.0319171,0.04176707,0.0137,0.337,0.6673367,0.4727801,0.001136151,0
"160",183845,0.9735371,0.03314301,0.7846309,0.489,0.8331826,0.4217617,0.05060241,0,0.616,0.3577889,0.3559746,0.05413348,1
"161",58229,0.3259527,0.0418339,0.9433771,0.625,0.8450625,0.2787565,0.01415663,0,0.142,0.2371859,0.4658962,0.02866289,1
"162",124484,0.6641349,0.08730849,0.4853387,0.709,0.8248262,0.02756477,0.002108434,0.000786,0.0808,0.9336683,0.4168195,0.001388937,0
"163",44069,0.2549328,0.05146437,0.6127401,0.863,0.8530448,0.119171,0.01807229,0,0.139,0.7698492,0.3953207,0.01004082,1
"164",168950,0.8958789,0.03933327,0.6632963,0.326,0.6082286,0.04715026,0.7540161,7.77e-05,0.111,0.8120603,0.3850563,0.005142459,0
"165",174960,0.9273466,0.05665471,0.7644085,0.869,0.7756384,0.04134715,0.0001686747,0.804,0.246,0.8110553,0.5412079,0.00317474,1
"166",129663,0.6880757,0.05365913,0.7745197,0.634,0.8328085,0.0453886,0.1787149,0.000293,0.118,0.3095477,0.5295541,0.003673076,1
"167",160211,0.8470115,0.04472132,0.7249747,0.769,0.8359421,0.03409326,0.1616466,0,0.24,0.5226131,0.5462617,0.003288331,1
"168",77720,0.4298112,0.06072195,0.6309403,0.858,0.8636619,0.05233161,0.0313253,2.59e-05,0.307,0.5577889,0.5934237,0.003757032,1
"169",184161,0.9749007,0.03478414,0.7694641,0.14,0.6494341,0.08487047,0.3985944,0,0.0852,0.5648241,0.4618549,0.0104054,0
"170",103489,0.5597584,0.05710323,0.6926188,0.627,0.853684,0.05108808,0.05110442,0,0.177,0.7427136,0.4743433,0.003892838,1
"171",48963,0.2869653,0.05018917,0.6926188,0.409,0.7438964,0.04051813,0.3594378,1.1e-05,0.0786,0.8201005,0.4020224,0.00349751,1
"172",180472,0.9564684,0.06922321,0.4853387,0.61,0.8256369,0.3160622,0.04578313,0,0.313,0.2984925,0.3814046,0.01997742,1
"173",169651,0.8994589,0.05147549,0.6643074,0.36,0.7782264,0.02974093,0.9066265,0,0.132,0.6954774,0.3852045,0.002505316,0
"174",17737,0.1035598,0.05767799,0.5237614,0.679,0.8511428,0.03678756,0.07931727,4.85e-05,0.0588,0.1065327,0.5598007,0.0027761,1
"175",42632,0.2484349,0.05099972,0.7674419,0.765,0.8247014,0.05367876,0.02851406,6.8e-06,0.0937,0.7839196,0.4344634,0.004562485,1
"176",97223,0.5235702,0.03684932,0.8918099,0.677,0.7795048,0.2943005,0.2620482,0.000723,0.541,0.7437186,0.4237161,0.03415744,1
"177",126441,0.6723238,0.04831724,0.5520728,0.279,0.7727386,0.02891192,0.8202811,0,0.176,0.2613065,0.4646677,0.002588761,0
"178",38974,0.2249942,0.1041814,0.6643074,0.916,0.8522653,0.0388601,0.0001124498,0.847,0.051,0.720603,0.5293931,0.001646538,1
"179",74483,0.4129908,0.06682824,0.5551062,0.423,0.8207727,0.04435233,0.6586345,0,0.0698,0.239196,0.5047594,0.002901128,0
"180",12862,0.08045737,0.1126866,0.4095046,0.654,0.8390446,0.03772021,0.0002620482,0.125,0.0825,0.4110553,0.5652739,0.001479574,0
"181",161426,0.8528474,0.05154223,0.7805865,0.837,0.8755418,0.1019689,0.2309237,7.47e-05,0.0917,0.6633166,0.4107829,0.008578923,1
"182",27927,0.1664412,0.05500301,0.7178969,0.388,0.746687,0.05647668,0.6726908,0,0.177,0.7628141,0.4865648,0.004462374,1
"183",8059,0.0514399,0.04903937,0.8736097,0.821,0.8656419,0.06694301,0.186747,0.00283,0.062,0.9517588,0.4915127,0.005909017,1
"184",10237,0.06438173,0.0717547,0.5065723,0.715,0.7769636,0.03544041,0.0184739,0.514,0.107,0.4100503,0.5083433,0.002163062,0
"185",34595,0.19312,0.0447202,0.6380182,0.518,0.7966543,0.0280829,0.1666667,7.93e-06,0.212,0.918593,0.4625666,0.00270869,1
